pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
,4842100000,,Sherman,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",1522,,,,,AccuVote OS
TRUE,4842300000,,Smith,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,X,TRUE,TRUE,,,DRE-Touchscreen,"June 14, 2014",127059,,TRUE,TRUE,,iVotronic
,4842300000,,Smith,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",127059,,,,,Model 650
,4842500000,,Somervell,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",5809,,TRUE,TRUE,,Model 100
TRUE,4842500000,,Somervell,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",5809,,,,,AutoMARK
,4842700000,,Starr,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",30198,,TRUE,TRUE,,Model 100
TRUE,4842700000,,Starr,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Touchscreen,"June 14, 2014",30198,,,,,iVotronic
,4842700000,,Starr,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",30198,,,,,Model 650
,4842900000,TRUE,Stephens,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",5588,,TRUE,TRUE,,Model 650
TRUE,4842900000,,Stephens,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",5588,,,,,AutoMARK
TRUE,4843100000,,Sterling,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",830,,TRUE,TRUE,,eSlate
,4843100000,,Sterling,County,Warren Stewart,,Not Applicable,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,X,,,TRUE,,Hand Counted Paper Ballots,"June 14, 2014",830,,,,,N/A
,4843300000,TRUE,Stonewall,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",1011,,TRUE,TRUE,,Model 100
TRUE,4843300000,,Stonewall,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",1011,,,,,AutoMARK
,4843500000,,Sutton,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",2494,,TRUE,TRUE,,Model 100
TRUE,4843500000,,Sutton,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",2494,,,,,AutoMARK
TRUE,4843700000,,Swisher,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Touchscreen,"June 14, 2014",4113,,TRUE,TRUE,,iVotronic
,4843700000,,Swisher,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",4113,,,,,Model 100
TRUE,4843900000,,Tarrant,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,X,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",1000426,,TRUE,TRUE,,eSlate
,4843900000,,Tarrant,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",1000426,,TRUE,TRUE,,eScan
,4843900000,,Tarrant,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",1000426,,,,,Ballot Now
TRUE,4844100000,,Taylor,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",75743,,TRUE,TRUE,,eSlate
,4844100000,,Taylor,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",75743,,,,,Ballot Now
,4844300000,,Terrell,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",823,,TRUE,TRUE,,Model 100
TRUE,4844300000,,Terrell,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",823,,,,,AutoMARK
,4844500000,TRUE,Terry,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",7181,,TRUE,TRUE,,Model 650
TRUE,4844500000,,Terry,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",7181,,,,,AutoMARK
TRUE,4844700000,,Throckmorton,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",1217,,TRUE,TRUE,,eSlate
,4844700000,,Throckmorton,County,Warren Stewart,,Not Applicable,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Hand Counted Paper Ballots,"June 14, 2014",1217,,,,,N/A
,4844900000,,Titus,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",15981,,TRUE,TRUE,,Model 100
TRUE,4844900000,,Titus,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",15981,,,,,AutoMARK
,4844900000,,Titus,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",15981,,,,,Model 650
,4845100000,,Tom Green,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",61759,,TRUE,TRUE,,eScan
TRUE,4845100000,,Tom Green,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Dial,"June 14, 2014",61759,,,,,eSlate
,4845100000,,Tom Green,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",61759,,,,,Ballot Now
TRUE,4845300000,,Travis,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",657322,,TRUE,TRUE,,eSlate
,4845300000,,Travis,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",657322,,,,,Ballot Now
,4845500000,TRUE,Trinity,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",11047,,TRUE,TRUE,,Model 650
TRUE,4845500000,,Trinity,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",11047,,,,,AutoMARK
,4845700000,,Tyler,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",13142,,TRUE,TRUE,,Model 100
TRUE,4845700000,,Tyler,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",13142,,,,,AutoMARK
,4845900000,,Upshur,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",26395,,TRUE,TRUE,,eScan
TRUE,4845900000,,Upshur,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Dial,"June 14, 2014",26395,,,,,eSlate
TRUE,4846100000,,Upton,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Touchscreen,"June 14, 2014",2189,,TRUE,TRUE,,iVotronic
,4846100000,,Upton,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",2189,,,,,Model 100
,4846300000,,Uvalde,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",16278,,TRUE,TRUE,,eScan
TRUE,4846300000,,Uvalde,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Dial,"June 14, 2014",16278,,,,,eSlate
,4846500000,,Val Verde,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",26437,,TRUE,TRUE,,Model 100
TRUE,4846500000,,Val Verde,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",26437,,,,,AutoMARK
,4846500000,,Val Verde,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",26437,,,,,Model 650
,4846700000,,Van Zandt,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",34525,,TRUE,TRUE,,Model 100
TRUE,4846700000,,Van Zandt,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",34525,,,,,AutoMARK
,4846700000,,Van Zandt,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",34525,,,,,Model 650
TRUE,4846900000,,Victoria,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Touchscreen,"June 14, 2014",51908,,TRUE,TRUE,,iVotronic
,4846900000,,Victoria,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",51908,,,,,Model 650
,4847100000,,Walker,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",30160,,TRUE,TRUE,,Model 100
TRUE,4847100000,,Walker,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",30160,,,,,AutoMARK
TRUE,4847300000,,Waller,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",29871,,TRUE,TRUE,,eSlate
,4847300000,,Waller,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",29871,,,,,eScan
,4847500000,TRUE,Ward,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",6318,,TRUE,TRUE,,Model 650
TRUE,4847500000,,Ward,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",6318,,,,,AutoMARK
,4847700000,TRUE,Washington,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",22242,,TRUE,TRUE,,Model 650
TRUE,4847700000,,Washington,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",22242,,,,,AutoMARK
,4847900000,TRUE,Webb,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",115674,,TRUE,TRUE,,Model 650
TRUE,4847900000,,Webb,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Touchscreen,"June 14, 2014",115674,,,,,iVotronic
TRUE,4848100000,,Wharton,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Touchscreen,"June 14, 2014",24663,,TRUE,TRUE,,iVotronic
,4848100000,,Wharton,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",24663,,,,,Model 650
TRUE,4848300000,,Wheeler,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",3447,,TRUE,TRUE,,eSlate
,4848300000,,Wheeler,County,Warren Stewart,,Not Applicable,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Hand Counted Paper Ballots,"June 14, 2014",3447,,,,,N/A
TRUE,4848500000,,Wichita,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",69288,,TRUE,TRUE,,eSlate
,4848500000,,Wichita,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",69288,,,,,eScan
TRUE,4848700000,,Wilbarger,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",7946,,TRUE,TRUE,,eSlate
,4848700000,,Wilbarger,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",7946,,,,,Ballot Now
,4848900000,,Willacy,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",11478,,TRUE,TRUE,,eScan
TRUE,4848900000,,Willacy,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Dial,"June 14, 2014",11478,,,,,eSlate
TRUE,4849100000,,Williamson,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Touchscreen,"June 14, 2014",271612,,TRUE,TRUE,,iVotronic
,4849100000,,Williamson,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,,,Optical Scan,"June 14, 2014",271612,,TRUE,TRUE,,Model 100
,4849100000,,Williamson,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",271612,,,,,Model 650
,4849300000,,Wilson,County,Warren Stewart,,Premier/Diebold (Dominion),,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",28847,,TRUE,TRUE,,AccuVote OS
TRUE,4849300000,,Wilson,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Touchscreen,"June 14, 2014",28847,,,,,AccuVote TSX
,4849500000,TRUE,Winkler,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",3691,,TRUE,TRUE,,Model 650
TRUE,4849500000,,Winkler,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",3691,,,,,AutoMARK
TRUE,4849700000,,Wise,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,TRUE,,,DRE-Dial,"June 14, 2014",36321,,TRUE,TRUE,,eSlate
,4849700000,,Wise,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",36321,,,,,Ballot Now
TRUE,4849900000,,Wood,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.hartintercivic.com/Press%20release/wood-county-texas-makes-switch-hart-intercivic-election-solutions-provider,TX,,TRUE,TRUE,,,DRE-Dial,"August 26, 2014",27651,,TRUE,TRUE,,eSlate
,4849900000,,Wood,County,Warren Stewart,,Hart InterCivic,,,http://www.hartintercivic.com/Press%20release/wood-county-texas-makes-switch-hart-intercivic-election-solutions-provider,TX,,,,TRUE,,Optical Scan,"August 26, 2014",27651,,,,,eScan
,4850100000,,Yoakum,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",3969,,TRUE,TRUE,,Model 100
TRUE,4850100000,,Yoakum,County,Warren Stewart,,Election Systems & Software,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",3969,,,,,AutoMARK
,4850300000,,Young,County,Warren Stewart,,Hart InterCivic,,,http://www.grahamleader.com/news/new-voting-machines-be-ready-november-election,TX,,TRUE,,TRUE,,Optical Scan,"June 30, 2016",11659,,TRUE,TRUE,,Verity Scan
TRUE,4850300000,,Young,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.grahamleader.com/news/new-voting-machines-be-ready-november-election,TX,,,TRUE,,,Ballot Marking Device or System,"June 30, 2016",11659,,,,,Verity Touch Writer
,4850500000,,Zapata,County,Warren Stewart,,Hart InterCivic,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,TRUE,,TRUE,,Optical Scan,"June 14, 2014",7120,,TRUE,TRUE,,eScan
TRUE,4850500000,,Zapata,County,Warren Stewart,,Hart InterCivic,,TRUE,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,DRE-Dial,"June 14, 2014",7120,,,,,eSlate
,4850700000,TRUE,Zavala,County,Warren Stewart,,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,,TRUE,,Optical Scan,"June 14, 2014",8721,,TRUE,TRUE,,Model 650
TRUE,4850700000,,Zavala,County,Warren Stewart,TRUE,Election Systems & Software,,,http://www.sos.state.tx.us/elections/forms/sysexam/voting-sys-bycounty.pdf,TX,,,TRUE,,,Ballot Marking Device or System,"June 14, 2014",8721,,,,,AutoMARK
TRUE,4900100000,,Beaver,County,Warren Stewart,,Premier/Diebold (Dominion),TRUE,TRUE,http://www.sltrib.com/sltrib/politics/58036465-90/counties-voting-county-registration.html.csp,UT,,,TRUE,,,DRE-Touchscreen,"June 12, 2014",3543,,TRUE,,,AccuVote TSX
,4900100000,,Beaver,County,Anne Grasser,,Premier/Diebold (Dominion),,,Phone Conversation with Clerk,UT,,,,TRUE,,Optical Scan,"August 27, 2013",3543,TRUE,,,,AccuVote OS
TRUE,4900300000,,Box Elder,County,Warren Stewart,,Premier/Diebold (Dominion),,TRUE,http://www.eac.gov/research/election_administration_and_voting_survey.aspx,UT,,TRUE,TRUE,,,DRE-Touchscreen,"June 12, 2014",28730,,TRUE,TRUE,,AccuVote TSX
,4900300000,,Box Elder,County,Anne Grasser,,Premier/Diebold (Dominion),,,Phone Conversation with Clerk,UT,,,,TRUE,,Optical Scan,"August 27, 2013",28730,,,,,AccuVote OS
