fips_code,state,county,division,jurisdiction_type,equip_type,make,model,pp_std,pp_std_pc,pp_std_cc,pp_acc,pp_acc_pc,pp_acc_cc,ev_std,ev_acc,abs_ballots,prov_ballots,all_vbm,vbm_acc,other,source,date_obtained,coder
4003900000,OK,Custer,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4003900000,OK,Custer,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4004100000,OK,Delaware,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4004100000,OK,Delaware,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4004300000,OK,Dewey,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4004300000,OK,Dewey,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4004500000,OK,Ellis,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4004500000,OK,Ellis,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4004700000,OK,Garfield,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4004700000,OK,Garfield,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4004900000,OK,Garvin,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4004900000,OK,Garvin,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4005100000,OK,Grady,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4005100000,OK,Grady,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4005300000,OK,Grant,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4005300000,OK,Grant,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4005500000,OK,Greer,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4005500000,OK,Greer,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4005700000,OK,Harmon,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4005700000,OK,Harmon,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4005900000,OK,Harper,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4005900000,OK,Harper,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4006100000,OK,Haskell,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4006100000,OK,Haskell,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4006300000,OK,Hughes,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4006300000,OK,Hughes,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4006500000,OK,Jackson,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4006500000,OK,Jackson,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4006700000,OK,Jefferson,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4006700000,OK,Jefferson,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4006900000,OK,Johnston,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4006900000,OK,Johnston,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4007100000,OK,Kay,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4007100000,OK,Kay,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4007300000,OK,Kingfisher,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4007300000,OK,Kingfisher,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4007500000,OK,Kiowa,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4007500000,OK,Kiowa,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4007700000,OK,Latimer,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4007700000,OK,Latimer,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4007900000,OK,Le Flore,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4007900000,OK,Le Flore,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4008100000,OK,Lincoln,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4008100000,OK,Lincoln,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4008300000,OK,Logan,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4008300000,OK,Logan,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4008500000,OK,Love,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4008500000,OK,Love,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4008700000,OK,McClain,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4008700000,OK,McClain,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4008900000,OK,McCurtain,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4008900000,OK,McCurtain,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4009100000,OK,McIntosh,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4009100000,OK,McIntosh,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4009300000,OK,Major,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4009300000,OK,Major,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4009500000,OK,Marshall,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4009500000,OK,Marshall,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4009700000,OK,Mayes,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4009700000,OK,Mayes,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4009900000,OK,Murray,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4009900000,OK,Murray,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4010100000,OK,Muskogee,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4010100000,OK,Muskogee,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4010300000,OK,Noble,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4010300000,OK,Noble,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4010500000,OK,Nowata,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4010500000,OK,Nowata,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4010700000,OK,Okfuskee,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4010700000,OK,Okfuskee,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4010900000,OK,Oklahoma,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4010900000,OK,Oklahoma,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4011100000,OK,Okmulgee,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4011100000,OK,Okmulgee,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4011300000,OK,Osage,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4011300000,OK,Osage,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4011500000,OK,Ottawa,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4011500000,OK,Ottawa,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4011700000,OK,Pawnee,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4011700000,OK,Pawnee,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4011900000,OK,Payne,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4011900000,OK,Payne,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4012100000,OK,Pittsburg,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4012100000,OK,Pittsburg,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4012300000,OK,Pontotoc,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4012300000,OK,Pontotoc,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4012500000,OK,Pottawatomie,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4012500000,OK,Pottawatomie,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4012700000,OK,Pushmataha,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4012700000,OK,Pushmataha,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4012900000,OK,Roger Mills,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4012900000,OK,Roger Mills,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4013100000,OK,Rogers,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4013100000,OK,Rogers,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4013300000,OK,Seminole,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4013300000,OK,Seminole,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4013500000,OK,Sequoyah,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4013500000,OK,Sequoyah,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
4013700000,OK,Stephens,,County,Optical Scan,Hart InterCivic,eScan,TRUE,TRUE,,,,,,,TRUE,TRUE,,,,http://www.ok.gov/elections/documents/Final%20Report%20on%20HAVA%20Implementation%202013.pdf,"May 20, 2015",Warren Stewart
4013700000,OK,Stephens,,County,Ballot Marking Device or System,Hart InterCivic,eScan AT,,,,TRUE,TRUE,,,,,,,,,http://www.ok.gov/elections/Voter_Registration/Voter_Assistance/,"May 20, 2015",Warren Stewart
